zone	role	tier	w	h	area	aspect	facing	family	dupCount	dupOf	group	pack	name	path
RESIDENTIAL_LOW	house	M	20	22	440	1.1	S	house	4	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_153_109v.tbx	housesmall	Rosewood	lot_house_small_153_109v	Buildings Catalogue Curated\Rosewood\Residential\lot_house_small_153_109v.tbx
RESIDENTIAL_LOW	house	M	20	22	440	1.1	S	house	3	Buildings Catalogue Curated\Riverwood\Residential\lot_house_small_110.tbx	housesmall	Valley Station	lot_house_small_110	Buildings Catalogue Curated\Valley Station\Residential\lot_house_small_110.tbx
RESIDENTIAL_LOW	house	M	22	20	440	1.1	W	house	3	Buildings Catalogue Curated\Riverwood\Residential\lot_house_small_115.tbx	housesmall	Valley Station	lot_house_small_115	Buildings Catalogue Curated\Valley Station\Residential\lot_house_small_115.tbx
RESIDENTIAL_LOW	house	M	20	22	440	1.1	S	house	4	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_153_109v.tbx	housesmall	Valley Station	lot_house_small_153_109v	Buildings Catalogue Curated\Valley Station\Residential\lot_house_small_153_109v.tbx
RESIDENTIAL_LOW	house	M	20	22	440	1.1	S	house	2	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_104.tbx	housesmall	West Point	lot_house_small_104	Buildings Catalogue Curated\West Point\Residential\lot_house_small_104.tbx
RESIDENTIAL_LOW	house	M	20	22	440	1.1	S	house	2	Buildings Catalogue Curated\Rosewood\Residential\lot_house_small_105_104v.tbx	housesmall	West Point	lot_house_small_105_104v	Buildings Catalogue Curated\West Point\Residential\lot_house_small_105_104v.tbx
RESIDENTIAL_LOW	house	M	20	22	440	1.1	S	house	1		housesmall	West Point	lot_house_small_109	Buildings Catalogue Curated\West Point\Residential\lot_house_small_109.tbx
RESIDENTIAL_LOW	house	M	20	22	440	1.1	S	house	3	Buildings Catalogue Curated\Riverwood\Residential\lot_house_small_110.tbx	housesmall	West Point	lot_house_small_110	Buildings Catalogue Curated\West Point\Residential\lot_house_small_110.tbx
RESIDENTIAL_LOW	house	M	20	22	440	1.1	S	house	2	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_111_110v.tbx	housesmall	West Point	lot_house_small_111_110v	Buildings Catalogue Curated\West Point\Residential\lot_house_small_111_110v.tbx
RESIDENTIAL_LOW	house	M	22	20	440	1.1	W	house	3	Buildings Catalogue Curated\Riverwood\Residential\lot_house_small_115.tbx	housesmall	West Point	lot_house_small_115	Buildings Catalogue Curated\West Point\Residential\lot_house_small_115.tbx
RESIDENTIAL_LOW	house	M	20	21	420	1.05	E	house	1		houselargee	Riverwood	lot_house_large_01_E_07	Buildings Catalogue Curated\Riverwood\Residential\lot_house_large_01_E_07.tbx
RESIDENTIAL_LOW	house	M	20	21	420	1.05	E	house	1		houselargee	Riverwood	lot_house_large_01_E_08	Buildings Catalogue Curated\Riverwood\Residential\lot_house_large_01_E_08.tbx
RESIDENTIAL_LOW	house	M	20	21	420	1.05	E	house	1		houselargee	Riverwood	lot_house_large_01_E_09	Buildings Catalogue Curated\Riverwood\Residential\lot_house_large_01_E_09.tbx
RESIDENTIAL_LOW	house	M	21	20	420	1.05	N	house	1		houselargen	Riverwood	lot_house_large_01_N_07	Buildings Catalogue Curated\Riverwood\Residential\lot_house_large_01_N_07.tbx
RESIDENTIAL_LOW	house	M	21	20	420	1.05	N	house	1		houselargen	Riverwood	lot_house_large_01_N_08	Buildings Catalogue Curated\Riverwood\Residential\lot_house_large_01_N_08.tbx
RESIDENTIAL_LOW	house	M	21	20	420	1.05	S	house	1		houselarges	Riverwood	lot_house_large_01_S_07	Buildings Catalogue Curated\Riverwood\Residential\lot_house_large_01_S_07.tbx
RESIDENTIAL_LOW	house	M	21	20	420	1.05	S	house	1		houselarges	Riverwood	lot_house_large_01_S_08	Buildings Catalogue Curated\Riverwood\Residential\lot_house_large_01_S_08.tbx
RESIDENTIAL_LOW	house	M	21	20	420	1.05	S	house	1		houselarges	Riverwood	lot_house_large_01_S_09	Buildings Catalogue Curated\Riverwood\Residential\lot_house_large_01_S_09.tbx
RESIDENTIAL_LOW	house	M	20	21	420	1.05	W	house	1		houselargew	Riverwood	lot_house_large_01_W_07	Buildings Catalogue Curated\Riverwood\Residential\lot_house_large_01_W_07.tbx
RESIDENTIAL_LOW	house	M	20	21	420	1.05	W	house	1		houselargew	Riverwood	lot_house_large_01_W_09	Buildings Catalogue Curated\Riverwood\Residential\lot_house_large_01_W_09.tbx
RESIDENTIAL_LOW	house	M	23	18	414	1.28	N	house	2		housemediumdfarmhou	Dixie	lot_house_medium_96d_farmhouse	Buildings Catalogue Curated\Dixie\Residential\lot_house_medium_96d_farmhouse.tbx
RESIDENTIAL_LOW	house	M	23	18	414	1.28	N	house	2	Buildings Catalogue Curated\Dixie\Residential\lot_house_medium_96d_farmhouse.tbx	housemediumdfarmhou	Rosewood	lot_house_medium_96d_farmhouse	Buildings Catalogue Curated\Rosewood\Residential\lot_house_medium_96d_farmhouse.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	2		housemedium	Dixie	lot_house_medium_13	Buildings Catalogue Curated\Dixie\Residential\lot_house_medium_13.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	2		housesmall	Dixie	lot_house_small_114	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_114.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	2		housesmall	Dixie	lot_house_small_43	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_43.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	3		housesmall	Dixie	lot_house_small_70_40v	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_70_40v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	4		housesmall	Dixie	lot_house_small_71_27v	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_71_27v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	3		housesmall	Dixie	lot_house_small_72_24v	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_72_24v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	5		housesmall	Dixie	lot_house_small_73_24v	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_73_24v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	5		housesmall	Dixie	lot_house_small_74_19v	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_74_19v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	3		housesmall	Dixie	lot_house_small_75_19v	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_75_19v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	6		housesmall	Dixie	lot_house_small_76_12v	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_76_12v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	4		housesmall	Dixie	lot_house_small_77_12v	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_77_12v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	3		housesmall	Dixie	lot_house_small_84	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_84.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	1		housesmall	Dixie	lot_house_small_85	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_85.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housesmall	Dixie	lot_house_small_88_84v	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_88_84v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	2		housesmall	Dixie	lot_house_small_89_v38	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_89_v38.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	1		housemedium	Muldraugh	lot_house_medium_05	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_05.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	2	Buildings Catalogue Curated\Dixie\Residential\lot_house_medium_13.tbx	housemedium	Muldraugh	lot_house_medium_13	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_13.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	1		housemedium	Muldraugh	lot_house_medium_14	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_14.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	3	Residential\lot_house_medium_18_farmhouse.tbx	housemediumfarmhou	Muldraugh	lot_house_medium_18_farmhouse	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_18_farmhouse.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	1		housemediumredbrick	Muldraugh	lot_house_medium_19_redbrick	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_19_redbrick.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	1		housemediumredbrick	Muldraugh	lot_house_medium_20_redbrick	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_20_redbrick.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	1		housemediumredbrick	Muldraugh	lot_house_medium_21_redbrick	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_21_redbrick.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housemediumredbrick	Muldraugh	lot_house_medium_22_redbrick	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_22_redbrick.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housemediumredbrick	Muldraugh	lot_house_medium_23_redbrick	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_23_redbrick.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	1		housemediumredbrick	Muldraugh	lot_house_medium_24_redbrick	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_24_redbrick.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housemediumredbrick	Muldraugh	lot_house_medium_25_redbrick	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_25_redbrick.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housemediumredbrick	Muldraugh	lot_house_medium_26_redbrick	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_26_redbrick.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housemediumredbrick	Muldraugh	lot_house_medium_27_redbrick	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_27_redbrick.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	1		housemediumredbrick	Muldraugh	lot_house_medium_28_redbrick	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_28_redbrick.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	3		housemedium	Muldraugh	lot_house_medium_38	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_38.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	2		housemedium	Muldraugh	lot_house_medium_89_40v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_89_40v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	1		housesmall	Muldraugh	lot_house_small_05	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_05.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	1		housesmall	Muldraugh	lot_house_small_06	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_06.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housesmall	Muldraugh	lot_house_small_09	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_09.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	2		housesmall	Muldraugh	lot_house_small_106	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_106.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	1		housesmall	Muldraugh	lot_house_small_11	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_11.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	1		housesmall	Muldraugh	lot_house_small_12	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_12.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	2		housesmall	Muldraugh	lot_house_small_126_124v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_126_124v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	1		housesmall	Muldraugh	lot_house_small_14	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_14.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housesmall	Muldraugh	lot_house_small_147	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_147.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	1		housesmall	Muldraugh	lot_house_small_15	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_15.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housesmall	Muldraugh	lot_house_small_16	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_16.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housesmall	Muldraugh	lot_house_small_162	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_162.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housesmall	Muldraugh	lot_house_small_163	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_163.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	1		housesmall	Muldraugh	lot_house_small_17	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_17.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housesmall	Muldraugh	lot_house_small_171_163v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_171_163v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	2		housesmall	Muldraugh	lot_house_small_172	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_172.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	2		housesmall	Muldraugh	lot_house_small_18	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_18.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	3		housesmall	Muldraugh	lot_house_small_18b	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_18b.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	1		housesmall	Muldraugh	lot_house_small_18c	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_18c.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	1		housesmall	Muldraugh	lot_house_small_19	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_19.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	1		housesmall	Muldraugh	lot_house_small_21	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_21.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	1		housesmall	Muldraugh	lot_house_small_22	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_22.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housesmall	Muldraugh	lot_house_small_23	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_23.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	2		housesmall	Muldraugh	lot_house_small_23b	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_23b.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	2		housesmall	Muldraugh	lot_house_small_24	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_24.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	1		housesmall	Muldraugh	lot_house_small_25	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_25.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	2		housesmall	Muldraugh	lot_house_small_26	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_26.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	2		housesmall	Muldraugh	lot_house_small_27	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_27.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	1		housesmall	Muldraugh	lot_house_small_28	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_28.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	1		housesmall	Muldraugh	lot_house_small_29	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_29.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	1		housesmall	Muldraugh	lot_house_small_30	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_30.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	1		housesmall	Muldraugh	lot_house_small_31	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_31.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	2		housesmall	Muldraugh	lot_house_small_56	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_56.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	1		housesmallvariant	Muldraugh	lot_house_small_59_15variant	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_59_15variant.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	1		housesmallvariant	Muldraugh	lot_house_small_60_31variant	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_60_31variant.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	3		housesmallvariant	Muldraugh	lot_house_small_61_30variant	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_61_30variant.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	1		housesmall	Muldraugh	lot_house_small_62	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_62.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	2		housesmallyello	Muldraugh	lot_house_small_63_yellow	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_63_yellow.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	1		housesmallvariant	Muldraugh	lot_house_small_65_38variant	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_65_38variant.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	1		housesmallvariant	Muldraugh	lot_house_small_67_42variant	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_67_42variant.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	2		housesmall	Muldraugh	lot_house_small_69_40v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_69_40v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	3	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_70_40v.tbx	housesmall	Muldraugh	lot_house_small_70_40v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_70_40v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	4	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_71_27v.tbx	housesmall	Muldraugh	lot_house_small_71_27v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_71_27v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	3	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_72_24v.tbx	housesmall	Muldraugh	lot_house_small_72_24v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_72_24v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	5	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_73_24v.tbx	housesmall	Muldraugh	lot_house_small_73_24v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_73_24v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	5	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_74_19v.tbx	housesmall	Muldraugh	lot_house_small_74_19v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_74_19v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	3	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_75_19v.tbx	housesmall	Muldraugh	lot_house_small_75_19v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_75_19v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	W	house	6	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_76_12v.tbx	housesmall	Muldraugh	lot_house_small_76_12v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_76_12v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	4	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_77_12v.tbx	housesmall	Muldraugh	lot_house_small_77_12v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_77_12v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		housesmall	Muldraugh	lot_house_small_78_13v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_78_13v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	1		housesmall	Muldraugh	lot_house_small_81_31v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_81_31v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	3		housesmall	Muldraugh	lot_house_small_91_38v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_91_38v.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	1		housetutorial	Muldraugh	lot_house_tutorial_01	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_tutorial_01.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S		1		shack	Muldraugh	lot_shack_01	Buildings Catalogue Curated\Muldraugh\Residential\lot_shack_01.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	N	house	2	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_63_yellow.tbx	housesmallyello	Other	lot_house_small_63_yellow	Buildings Catalogue Curated\Other\Residential\lot_house_small_63_yellow.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	E	house	1		houseabandoned	Riverwood	lot_house_abandoned_16	Buildings Catalogue Curated\Riverwood\Residential\lot_house_abandoned_16.tbx
RESIDENTIAL_LOW	house	M	20	20	400	1.0	S	house	3	Residential\lot_house_medium_18_farmhouse.tbx	housemediumfarmhou	Riverwood	lot_house_medium_18_farmhouse	Buildings Catalogue Curated\Riverwood\Residential\lot_house_medium_18_farmhouse.tbx
